account,revision_id,parent_id,page_id,namespace,page_title,timestamp,comment,size,sizediff,minor,tags
تیرتاوافن,34745644,34745626,317916,0,تاریخ: گذشته، حال و آینده، کتاب یکم,2022-05-21T08:58:12Z,,8743,-73,False,wikieditor
تیرتاوافن,34745660,34745269,12990,0,مایکل جکسون,2022-05-21T09:01:14Z,/* آلبوم‌شناسی */,231523,62,False,wikieditor
تیرتاوافن,34747858,34574627,4367664,0,ایموجی اشک شوق,2022-05-21T13:38:53Z,/* جستارهای وابسته */ در متن پیوند دارد. جای درگاه اینجا نیست.,2409,-86,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34747873,34747858,4367664,0,ایموجی اشک شوق,2022-05-21T13:40:15Z,/* منابع */,2400,-9,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34747887,34747873,4367664,0,ایموجی اشک شوق,2022-05-21T13:41:45Z,,2370,-30,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34747913,34747887,4367664,0,ایموجی اشک شوق,2022-05-21T13:44:37Z,,2434,64,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34747927,34747913,4367664,0,ایموجی اشک شوق,2022-05-21T13:46:23Z,,2555,121,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748003,34621797,3339322,0,حجاب اجباری در ایران,2022-05-21T13:57:21Z,,79335,-60,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748018,34748003,3339322,0,حجاب اجباری در ایران,2022-05-21T13:59:27Z,/* تاریخچه */,79345,10,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748048,34748018,3339322,0,حجاب اجباری در ایران,2022-05-21T14:03:49Z,/* وقایع و اتفاقات */,79350,5,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748100,34748048,3339322,0,حجاب اجباری در ایران,2022-05-21T14:10:09Z,/* بخشنامه دولت رجائی در خصوص ممنوعیت ورود به ادارت دولتی */,79399,49,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748144,34748100,3339322,0,حجاب اجباری در ایران,2022-05-21T14:16:05Z,/* قانون مجازات اسلامی (۱۳۶۳) و حجاب اجباری */,79254,-145,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34748307,34748144,3339322,0,حجاب اجباری در ایران,2022-05-21T14:41:31Z,/* واکنش شخصیتها به حجاب اجباری */,79300,46,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34749036,34191848,5559050,0,کس,2022-05-21T16:50:40Z,,6297,13,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34749175,34152182,2494608,0,شاه (عنوان),2022-05-21T17:13:50Z,,3680,-41,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34749180,34749175,2494608,0,شاه (عنوان),2022-05-21T17:14:35Z,/* جستارهای وابسته */ در متن پیوند دارد.,3661,-19,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751960,34544634,12376,0,خدا,2022-05-22T06:10:42Z,/* اقسام باور به خدا */,26758,-68,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751966,34751960,12376,0,خدا,2022-05-22T06:12:52Z,/* اقسام باور به خدا */,26808,50,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751969,34751966,12376,0,خدا,2022-05-22T06:13:50Z,/* اقسام باور به خدا */,26813,5,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751971,34751969,12376,0,خدا,2022-05-22T06:14:29Z,/* اقسام باور به خدا */,26815,2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751992,34751971,12376,0,خدا,2022-05-22T06:20:44Z,/* توضیح بیشتر */,26776,-39,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34751998,34751992,12376,0,خدا,2022-05-22T06:21:54Z,/* ریشه‌شناسی و واژه‌شناسی */,26763,-13,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752005,34751998,12376,0,خدا,2022-05-22T06:23:13Z,/* گستره و فراوانی ایمان به خدا */,26766,3,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752013,34752005,12376,0,خدا,2022-05-22T06:24:46Z,/* گستره و فراوانی ایمان به خدا */,26749,-17,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752041,34752013,12376,0,خدا,2022-05-22T06:29:34Z,/* وجود خدا */,26759,10,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752091,34752041,12376,0,خدا,2022-05-22T06:46:52Z,/* دیدگاه ادیان */,26846,87,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752099,34752091,12376,0,خدا,2022-05-22T06:49:52Z,/* دیدگاه ادیان */,26685,-161,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752110,34752099,12376,0,خدا,2022-05-22T06:51:14Z,/* دیدگاه فلاسفه */,26705,20,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752115,34752110,12376,0,خدا,2022-05-22T06:52:12Z,/* دیدگاه فلاسفه */,26744,39,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752120,34752115,12376,0,خدا,2022-05-22T06:53:25Z,/* جستارهای وابسته */,26623,-121,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752126,34752120,12376,0,خدا,2022-05-22T06:54:56Z,/* ریشه‌شناسی و واژه‌شناسی */,26617,-6,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34752143,34752126,12376,0,خدا,2022-05-22T07:01:14Z,/* دیدگاه ادیان */,26578,-39,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34754880,34736556,150115,0,زنا,2022-05-22T15:22:42Z,,18445,-84,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34754891,34754880,150115,0,زنا,2022-05-22T15:23:59Z,/* تعریف */,18448,3,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755016,34754891,150115,0,زنا,2022-05-22T15:42:02Z,/* انواع زنا در اسلام */,18692,244,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755018,34755016,150115,0,زنا,2022-05-22T15:42:45Z,/* = زنای غیرمحصنه */,18693,1,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755029,34755018,150115,0,زنا,2022-05-22T15:47:08Z,/* راه‌های اثبات زنا */,18657,-36,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755038,34755029,150115,0,زنا,2022-05-22T15:48:32Z,/* راه‌های اثبات زنا */,18663,6,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755067,34755038,150115,0,زنا,2022-05-22T15:54:44Z,/* در قرآن */,18688,25,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755072,34755067,150115,0,زنا,2022-05-22T15:55:24Z,/* جستارهای وابسته */,18625,-63,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755075,34755072,150115,0,زنا,2022-05-22T15:56:00Z,/* پانویس */,18687,62,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34755078,34755075,150115,0,زنا,2022-05-22T15:56:21Z,/* جستارهای وابسته */,18625,-62,False,mobile edit; mobile app edit; android app edit; mw-manual-revert
تیرتاوافن,34755081,34755078,150115,0,زنا,2022-05-22T15:57:09Z,/* منابع */,18649,24,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34760164,34013763,41427,4,ویکی‌پدیا:خط فارسی را پاس بداریم,2022-05-23T09:58:17Z,,8954,-13,False,wikieditor
تیرتاوافن,34760263,34745994,12990,0,مایکل جکسون,2022-05-23T10:17:52Z,/* آلبوم‌شناسی */,231314,27,False,visualeditor
تیرتاوافن,34760674,30308264,363883,10,الگو:مایکل جکسون,2022-05-23T11:44:20Z,,8684,-101,False,wikieditor
تیرتاوافن,34760782,34684200,615262,0,ترانه‌شناسی آلبوم‌های مایکل جکسون,2022-05-23T12:09:44Z,/* دیگر آلبوم‌ها (ریمیکس، موسیقی متن) */,70122,1,False,visualeditor
تیرتاوافن,34760810,34760674,363883,10,الگو:مایکل جکسون,2022-05-23T12:13:48Z,,8986,302,False,wikieditor
تیرتاوافن,34763207,34513288,13235,0,یهودیان ایرانی,2022-05-23T20:04:22Z,/* پیشینه */,28269,-1073,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34764950,31398364,4486,0,ماریا شیکل گروبر,2022-05-24T06:50:19Z,,1523,-636,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34764963,34764950,4486,0,ماریا شیکل گروبر,2022-05-24T06:51:40Z,,1546,23,False,mobile edit; mobile web edit; متن دارای ویکی‌متن نامتناظر; visualeditor
تیرتاوافن,34766053,34763207,13235,0,یهودیان ایرانی,2022-05-24T10:12:05Z,/* پیشینه */,28269,0,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766064,32347900,201026,0,کنیسه یوسف‌آباد,2022-05-24T10:13:19Z,,4742,1,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766106,34766053,13235,0,یهودیان ایرانی,2022-05-24T10:17:52Z,/* پیشینه */,27572,-697,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766157,0,6025520,0,احمدبن یحیی بلاذری,2022-05-24T10:25:34Z,تیرتاوافن صفحهٔ [[احمدبن یحیی بلاذری]] را به [[احمد بن یحیی بلاذری]] که تغییرمسیر بود منتقل کرد: در نام‌های عربی، نخست نام فرد و سپس بنت (برای زن) یا بن (برای مرد) و سپس نام پدر می‌آید که میانشان فاصله است؛ بنابراین احمد بن یحیی درست است و احمدبن یحیی اشتباه.,76,76,False,mw-new-redirect
تیرتاوافن,34766156,33773311,259332,0,احمد بن یحیی بلاذری,2022-05-24T10:25:34Z,تیرتاوافن صفحهٔ [[احمدبن یحیی بلاذری]] را به [[احمد بن یحیی بلاذری]] که تغییرمسیر بود منتقل کرد: در نام‌های عربی، نخست نام فرد و سپس بنت (برای زن) یا بن (برای مرد) و سپس نام پدر می‌آید که میانشان فاصله است؛ بنابراین احمد بن یحیی درست است و احمدبن یحیی اشتباه.,6274,0,True,
تیرتاوافن,34766159,0,6025521,1,بحث:احمدبن یحیی بلاذری,2022-05-24T10:25:35Z,تیرتاوافن صفحهٔ [[بحث:احمدبن یحیی بلاذری]] را به [[بحث:احمد بن یحیی بلاذری]] که تغییرمسیر بود منتقل کرد: در نام‌های عربی، نخست نام فرد و سپس بنت (برای زن) یا بن (برای مرد) و سپس نام پدر می‌آید که میانشان فاصله است؛ بنابراین احمد بن یحیی درست است و احمدبن یحیی اشتباه.,83,83,False,mw-new-redirect
تیرتاوافن,34766158,20428509,839496,1,بحث:احمد بن یحیی بلاذری,2022-05-24T10:25:35Z,تیرتاوافن صفحهٔ [[بحث:احمدبن یحیی بلاذری]] را به [[بحث:احمد بن یحیی بلاذری]] که تغییرمسیر بود منتقل کرد: در نام‌های عربی، نخست نام فرد و سپس بنت (برای زن) یا بن (برای مرد) و سپس نام پدر می‌آید که میانشان فاصله است؛ بنابراین احمد بن یحیی درست است و احمدبن یحیی اشتباه.,599,0,True,
تیرتاوافن,34766271,34701829,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T10:47:32Z,,2140,2077,False,mobile edit; mobile web edit
تیرتاوافن,34766332,34760263,12990,0,مایکل جکسون,2022-05-24T10:58:13Z,/* پیوند به بیرون */,231312,-2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766352,34569953,1753895,0,شبکه هدهد,2022-05-24T11:01:40Z,,5531,-76,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766367,34766352,1753895,0,شبکه هدهد,2022-05-24T11:04:37Z,/* برخی از تولیدات شبکه */,5406,-125,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766375,34766367,1753895,0,شبکه هدهد,2022-05-24T11:06:01Z,/* پیوند به بیرون */,5450,44,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34766391,34766271,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:08:42Z,جایگزینی صفحه با '{{sidebar with collapsible lists}}',34,-2106,False,mobile edit; mobile web edit; mw-replace
تیرتاوافن,34766405,34766391,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:10:23Z,,2376,2342,False,mobile edit; mobile web edit
تیرتاوافن,34766416,34766405,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:13:04Z,,2406,30,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34766428,34766416,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:14:33Z,,2469,63,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34766435,34766428,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:15:27Z,,2488,19,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34766610,34766435,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:42:48Z,صفحه را خالی کرد,0,-2488,False,mobile edit; mobile web edit; mw-blank; mw-manual-revert
تیرتاوافن,34766621,34706777,5886673,2,کاربر:تیرتاوافن,2022-05-24T11:44:36Z,,182,32,False,mobile edit; mobile web edit
تیرتاوافن,34766671,34766610,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T11:51:15Z,,771,771,False,mobile edit; mobile web edit
تیرتاوافن,34766843,34766671,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T12:06:56Z,,785,14,False,mobile edit; mobile web edit
تیرتاوافن,34766942,34766843,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T12:11:43Z,,574,-211,False,mobile edit; mobile web edit
تیرتاوافن,34766949,34766942,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T12:12:07Z,صفحه را خالی کرد,0,-574,False,mobile edit; mobile web edit; mw-blank; mw-manual-revert
تیرتاوافن,34766950,34766949,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-05-24T12:12:26Z,,44,44,False,mobile edit; mobile web edit
تیرتاوافن,34766977,34579442,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-24T12:15:36Z,,13333,30,False,mobile edit; mobile web edit
تیرتاوافن,34767003,34766977,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-24T12:18:34Z,,13368,35,False,mobile edit; mobile web edit
تیرتاوافن,34767060,34767003,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-24T12:24:14Z,,13469,101,False,mobile edit; mobile web edit
تیرتاوافن,34767091,34767060,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-24T12:27:27Z,,13434,-35,False,mobile edit; mobile web edit
تیرتاوافن,34767115,34767091,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-24T12:30:26Z,/* مشارکت‌کنندگان */,13648,214,False,mobile edit; mobile web edit
تیرتاوافن,34767121,34766621,5886673,2,کاربر:تیرتاوافن,2022-05-24T12:31:15Z,,218,36,False,mobile edit; mobile web edit
تیرتاوافن,34773465,34731704,14361,0,امام,2022-05-25T10:44:23Z,,8169,-24,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34773498,34773465,14361,0,امام,2022-05-25T10:48:03Z,/* منابع */,8192,23,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34774766,34160526,393656,0,۱۹۴۸,2022-05-25T14:36:37Z,/* رویدادها */,5382,84,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34775906,34755762,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T17:36:39Z,,152578,199,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34775959,34775906,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T17:45:00Z,,152473,-105,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34775978,34775959,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T17:48:34Z,,152469,-4,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34775982,34775978,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T17:49:32Z,,152461,-8,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34776072,34775982,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T18:02:08Z,/* منتشر شده */,152486,25,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34776089,34776072,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-25T18:05:06Z,,152554,68,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34776196,32874000,444411,0,آرکی‌او پیکچرز,2022-05-25T18:16:57Z,,5526,-79,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34776200,34776196,444411,0,آرکی‌او پیکچرز,2022-05-25T18:17:23Z,,5529,3,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34776210,34776200,444411,0,آرکی‌او پیکچرز,2022-05-25T18:18:20Z,,5528,-1,False,mobile edit; mobile web edit
تیرتاوافن,34776214,34776210,444411,0,آرکی‌او پیکچرز,2022-05-25T18:18:42Z,,5531,3,False,mobile edit; mobile web edit
تیرتاوافن,34776224,34776214,444411,0,آرکی‌او پیکچرز,2022-05-25T18:19:24Z,,5568,37,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34776266,34776224,444411,0,آرکی‌او پیکچرز,2022-05-25T18:24:07Z,,5600,32,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34776272,34776266,444411,0,آرکی‌او پیکچرز,2022-05-25T18:24:53Z,,5391,-209,False,mobile edit; mobile web edit
تیرتاوافن,34776277,34776272,444411,0,آرکی‌او پیکچرز,2022-05-25T18:25:29Z,/* تاریخچه */,5365,-26,False,mobile edit; mobile web edit
تیرتاوافن,34776278,34776277,444411,0,آرکی‌او پیکچرز,2022-05-25T18:25:56Z,,5223,-142,False,mobile edit; mobile web edit
تیرتاوافن,34776285,34776278,444411,0,آرکی‌او پیکچرز,2022-05-25T18:26:35Z,/* منابع */,5031,-192,False,mobile edit; mobile web edit
تیرتاوافن,34776290,34776285,444411,0,آرکی‌او پیکچرز,2022-05-25T18:26:51Z,,4994,-37,False,mobile edit; mobile web edit
تیرتاوافن,34776297,34766375,1753895,0,شبکه هدهد,2022-05-25T18:28:13Z,,5221,-229,False,mobile edit; mobile web edit
تیرتاوافن,34778587,34771082,358400,0,نقد قرآن,2022-05-26T06:44:47Z,,142247,0,False,mobile edit; mobile web edit
تیرتاوافن,34779834,34767644,163930,0,ایران,2022-05-26T10:15:06Z,,352676,269,False,mobile edit; mobile web edit; visualeditor; mw-reverted
تیرتاوافن,34780345,34107618,14247,0,برتراند راسل,2022-05-26T11:30:51Z,,54576,2,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34781458,34779756,2384777,0,نوید محمدزاده,2022-05-26T14:16:38Z,,20484,0,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34781478,34781458,2384777,0,نوید محمدزاده,2022-05-26T14:19:47Z,,20484,0,False,mobile edit; mobile app edit; android app edit; mw-manual-revert; mw-reverted
تیرتاوافن,34781564,34781478,2384777,0,نوید محمدزاده,2022-05-26T14:37:26Z,/* فیلم‌شناسی */,30940,10456,False,mobile edit; دارای ادبیات عامیانه; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34781575,34781564,2384777,0,نوید محمدزاده,2022-05-26T14:38:27Z,/* فیلم‌شناسی */,32669,1729,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34781583,34781575,2384777,0,نوید محمدزاده,2022-05-26T14:39:23Z,/* فیلم‌شناسی */,34533,1864,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34781603,34759767,5249605,0,فیلم‌شناسی نوید محمدزاده,2022-05-26T14:41:38Z,/* اجرا */,16370,105,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34781610,34781583,2384777,0,نوید محمدزاده,2022-05-26T14:42:30Z,/* فیلم‌شناسی */,34722,189,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34785052,34776089,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-27T05:08:14Z,,152568,14,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34785242,34785052,5843583,0,فهرست فیلم‌های والت دیزنی پیکچرز,2022-05-27T06:21:37Z,/* منتشرشده */,152825,257,False,mobile edit; mobile app edit; android app edit; mw-reverted
تیرتاوافن,34786441,34760559,19605,0,پیامبر,2022-05-27T09:56:04Z,,16186,-162,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34788995,34782645,182167,0,سیندرلا,2022-05-27T16:37:59Z,,23384,-9,False,mobile edit; متن دارای ویکی‌متن نامتناظر; mobile app edit; android app edit
تیرتاوافن,34789176,34789065,6024808,0,فروریختن ساختمان متروپل,2022-05-27T17:22:48Z,,36891,12,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34791958,34687387,5229837,4,ویکی‌پدیا:درخواست برای دسترسی/گشت‌زن,2022-05-28T07:16:30Z,/* درخواست کاربر:تیرتاوافن برای دسترسی گشت‌زن */ بخش جدید,1356,927,False,discussiontools-added-comment; wikieditor
تیرتاوافن,34791971,34791095,4058618,3,بحث کاربر:The Ocean,2022-05-28T07:18:39Z,/* درخواست دسترسی */ بخش جدید,6536,476,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,34792020,34767121,5886673,2,کاربر:تیرتاوافن,2022-05-28T07:26:25Z,,223,5,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34793523,34786441,19605,0,پیامبر,2022-05-28T12:16:08Z,,16186,0,False,visualeditor
تیرتاوافن,34793737,34791958,5229837,4,ویکی‌پدیا:درخواست برای دسترسی/گشت‌زن,2022-05-28T12:58:56Z,,1264,-92,False,mobile edit; mobile web edit
تیرتاوافن,34793740,34793737,5229837,4,ویکی‌پدیا:درخواست برای دسترسی/گشت‌زن,2022-05-28T12:59:25Z,,429,-835,False,mobile edit; mobile web edit; mw-manual-revert
تیرتاوافن,34793748,34791971,4058618,3,بحث کاربر:The Ocean,2022-05-28T13:00:32Z,,6060,-476,False,mobile edit; mobile web edit; mw-manual-revert
تیرتاوافن,34793757,34648170,5887772,4,ویکی‌پدیا:ویکی‌پروژه دیزنی/مشارکت‌کنندگان,2022-05-28T13:01:49Z,,1292,-107,False,mobile edit; mobile web edit
تیرتاوافن,34793765,34767115,3607822,4,ویکی‌پدیا:ویکی‌پروژه حقوق بشر,2022-05-28T13:02:50Z,/* مشارکت‌کنندگان */,13542,-106,False,mobile edit; mobile web edit
تیرتاوافن,34793779,34792020,5886673,2,کاربر:تیرتاوافن,2022-05-28T13:04:53Z,,51,-172,False,mobile edit; mobile web edit
تیرتاوافن,34793786,34362708,5910547,2,کاربر:راپانزل,2022-05-28T13:06:09Z,,51,-181,False,mobile edit; mobile web edit
تیرتاوافن,34799669,34795382,6020491,0,سلام فرمانده,2022-05-29T10:11:45Z,/* متن */,17067,-29,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34799682,34799669,6020491,0,سلام فرمانده,2022-05-29T10:15:01Z,/* واکنش‌ها */,17036,-31,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34804936,33549789,21733,0,مدفوع,2022-05-30T07:38:51Z,,5526,37,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34805096,34804936,21733,0,مدفوع,2022-05-30T07:53:59Z,/* کاربرد */,5499,-27,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34805108,34805096,21733,0,مدفوع,2022-05-30T07:54:55Z,/* نام‌های مختلف */,5473,-26,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34805111,34805108,21733,0,مدفوع,2022-05-30T07:55:18Z,/* نام‌های مختلف */,5460,-13,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34805155,34805111,21733,0,مدفوع,2022-05-30T07:59:00Z,/* انواع مدفوع انسان */,5465,5,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34807226,34807057,5865475,3,بحث کاربر:تیرتاوافن,2022-05-30T12:32:09Z,,39570,334,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,34807235,34793779,5886673,2,کاربر:تیرتاوافن,2022-05-30T12:33:08Z,,36,-15,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34808142,34641669,3234267,0,نام هنری,2022-05-30T15:20:42Z,/* برخی از نام‌های هنری */,4388,34,False,wikieditor
تیرتاوافن,34808144,34808142,3234267,0,نام هنری,2022-05-30T15:21:14Z,/* برخی از نام‌های هنری */,4402,14,False,wikieditor
تیرتاوافن,34808204,33382591,782882,0,هیچ‌کس (ابهام‌زدایی),2022-05-30T15:38:04Z,,333,-8,False,wikieditor
تیرتاوافن,34808402,34803713,4058618,3,بحث کاربر:The Ocean,2022-05-30T16:21:46Z,/* یک فنجان چای برای شما! */ ویکی‌هدیهٔ تازه,12598,637,False,wikilove; discussiontools-added-comment
تیرتاوافن,34808490,34808389,5993342,0,عنکبوت مقدس,2022-05-30T16:35:41Z,,16927,25,False,visualeditor
تیرتاوافن,34808554,34808490,5993342,0,عنکبوت مقدس,2022-05-30T16:47:54Z,,16894,-33,False,visualeditor
تیرتاوافن,34808973,34808891,5993342,0,عنکبوت مقدس,2022-05-30T17:57:20Z,,19137,2245,False,visualeditor
تیرتاوافن,34808974,34808973,5993342,0,عنکبوت مقدس,2022-05-30T17:57:44Z,/* واکنش‌ها */,19130,-7,False,visualeditor
تیرتاوافن,34809176,34809164,5993342,0,عنکبوت مقدس,2022-05-30T18:38:45Z,/* واکنش‌ها */,20409,253,False,visualeditor; mw-reverted
تیرتاوافن,34809199,0,6029834,10,الگو:مجموعه‌های اصلی دیزنی+,2022-05-30T18:44:05Z,تیرتاوافن صفحهٔ [[الگو:مجموعه‌های اصلی دیزنی+]] را به [[الگو:مجموعه‌های اصلی دیزنی پلاس]] منتقل کرد: ممکناست اشتباه خوانده شود.,100,100,False,mw-new-redirect
تیرتاوافن,34809198,34803325,5778488,10,الگو:مجموعه‌های اصلی دیزنی پلاس,2022-05-30T18:44:05Z,تیرتاوافن صفحهٔ [[الگو:مجموعه‌های اصلی دیزنی+]] را به [[الگو:مجموعه‌های اصلی دیزنی پلاس]] منتقل کرد: ممکناست اشتباه خوانده شود.,5804,0,True,
تیرتاوافن,34809204,34809199,6029834,10,الگو:مجموعه‌های اصلی دیزنی+,2022-05-30T18:46:24Z,,83,-17,False,wikieditor
تیرتاوافن,34811863,34811843,5993342,0,عنکبوت مقدس,2022-05-31T07:49:05Z,/* واکنش‌ها */,20519,-48,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34811870,34811863,5993342,0,عنکبوت مقدس,2022-05-31T07:50:09Z,/* واکنش‌ها */,20521,2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34811883,34811870,5993342,0,عنکبوت مقدس,2022-05-31T07:52:24Z,/* تولید */,20523,2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34811980,34811883,5993342,0,عنکبوت مقدس,2022-05-31T08:14:15Z,/* واکنش‌ها */,21474,951,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,34811993,34811980,5993342,0,عنکبوت مقدس,2022-05-31T08:18:30Z,,21892,418,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34812008,34811993,5993342,0,عنکبوت مقدس,2022-05-31T08:21:03Z,,21924,32,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,34812010,34812008,5993342,0,عنکبوت مقدس,2022-05-31T08:22:05Z,,21920,-4,False,mobile edit; mobile web edit; visualeditor
